split,source_image_member,processed_image,class_id,class_name,source_geometry,x1,y1,x2,y2,x_center_norm,y_center_norm,width_norm,height_norm,bbox_area_ratio
train,Training/images/도기류/주전자/14_X022_C704_1214/14_X022_C704_1214_2.jpg,14_X022_C704_1214_2.jpg,22,도기류/주전자,BOX,640.0,330.0,1548.0,837.0,0.5697916666666667,0.40520833333333334,0.47291666666666665,0.35208333333333336,0.1665060763888889
train,Training/images/도기류/주전자/14_X030_C014_0128/14_X030_C014_0128_3.jpg,14_X030_C014_0128_3.jpg,22,도기류/주전자,BOX,998.0,380.0,1390.0,797.0,0.5375956776226924,0.5449074074074074,0.1764970733903647,0.3861111111111111,0.06814748111461304
train,Training/images/도기류/컵/14_X001_C162_1210/14_X001_C162_1210_3.jpg,14_X001_C162_1210_3.jpg,23,도기류/컵,BOX,972.0,422.0,1147.0,636.0,0.5518229166666667,0.36736111111111114,0.09114583333333333,0.1486111111111111,0.013545283564814815
train,Training/images/도기류/컵/14_X001_C178_1214/14_X001_C178_1214_0.jpg,14_X001_C178_1214_0.jpg,23,도기류/컵,BOX,498.0,343.0,1445.0,1086.0,0.5059895833333333,0.49618055555555557,0.49322916666666666,0.5159722222222223,0.2544925491898148
train,Training/images/도기류/컵/14_X002_C172_1007/14_X002_C172_1007_3.jpg,14_X002_C172_1007_3.jpg,23,도기류/컵,BOX,675.0,247.0,1474.0,1152.0,0.5596354166666667,0.4857638888888889,0.4161458333333333,0.6284722222222222,0.2615360966435185
train,Training/images/도기류/컵/14_X005_C198_1217/14_X005_C198_1217_0.jpg,14_X005_C198_1217_0.jpg,23,도기류/컵,BOX,930.0,472.0,1070.0,672.0,0.5208333333333334,0.3972222222222222,0.07291666666666667,0.1388888888888889,0.010127314814814815
train,Training/images/도기류/컵/14_X012_C162_1218/14_X012_C162_1218_1.jpg,14_X012_C162_1218_1.jpg,23,도기류/컵,BOX,628.0,329.0,1301.0,1016.0,0.5020822488287351,0.4670138888888889,0.35033836543466945,0.47708333333333336,0.16714059517612354
train,Training/images/도기류/컵/14_X014_C188_1211/14_X014_C188_1211_0.jpg,14_X014_C188_1211_0.jpg,23,도기류/컵,BOX,858.0,621.0,955.0,741.0,0.47213541666666664,0.47291666666666665,0.050520833333333334,0.08333333333333333,0.004210069444444444
train,Training/images/도기류/컵/14_X031_C172_0107/14_X031_C172_0107_0.jpg,14_X031_C172_0107_0.jpg,23,도기류/컵,BOX,491.0,122.0,1469.0,1226.0,0.5104166666666666,0.46805555555555556,0.509375,0.7666666666666667,0.3905208333333333
train,Training/images/도기류/컵/14_X038_C045_0127/14_X038_C045_0127_4.jpg,14_X038_C045_0127_4.jpg,23,도기류/컵,BOX,713.0,388.0,1010.0,674.0,0.4484643414888079,0.36875,0.15460697553357627,0.1986111111111111,0.03070666319625195
train,Training/images/도기류/컵/14_X038_C045_0127/14_X038_C045_0127_4.jpg,14_X038_C045_0127_4.jpg,23,도기류/컵,BOX,776.0,742.0,1150.0,1204.0,0.5013014055179594,0.6756944444444445,0.19469026548672566,0.32083333333333336,0.06246312684365782
train,Training/images/도기류/컵/14_X116_C900_0318/14_X116_C900_0318_2.jpg,14_X116_C900_0318_2.jpg,23,도기류/컵,BOX,538.0,369.0,1239.0,995.0,0.6170138888888889,0.3550234252993233,0.48680555555555555,0.3258719416970328,0.15863627161779165
train,Training/images/도기류/항아리/14_X001_C211_0107/14_X001_C211_0107_3.jpg,14_X001_C211_0107_3.jpg,24,도기류/항아리,BOX,691.0,262.0,1241.0,1092.0,0.503125,0.4701388888888889,0.2864583333333333,0.5763888888888888,0.16511140046296297
train,Training/images/도기류/항아리/14_X002_C044_1209/14_X002_C044_1209_1.jpg,14_X002_C044_1209_1.jpg,24,도기류/항아리,BOX,599.0,310.0,1383.0,1128.0,0.5161458333333333,0.49930555555555556,0.4083333333333333,0.5680555555555555,0.23195601851851852
train,Training/images/도기류/항아리/14_X003_C015_1209/14_X003_C015_1209_0.jpg,14_X003_C015_1209_0.jpg,24,도기류/항아리,BOX,1062.0,433.0,1280.0,642.0,0.6098958333333333,0.4976851851851852,0.11354166666666667,0.1935185185185185,0.02197241512345679
train,Training/images/도기류/항아리/14_X003_C015_1209/14_X003_C015_1209_0.jpg,14_X003_C015_1209_0.jpg,24,도기류/항아리,BOX,784.0,384.0,930.0,517.0,0.44635416666666666,0.41712962962962963,0.07604166666666666,0.12314814814814815,0.009364390432098765
train,Training/images/도기류/항아리/14_X003_C023_1123/14_X003_C023_1123_4.jpg,14_X003_C023_1123_4.jpg,24,도기류/항아리,BOX,796.0,222.0,1390.0,902.0,0.5692708333333333,0.5203703703703704,0.309375,0.6296296296296297,0.19479166666666667
train,Training/images/도기류/항아리/14_X003_C706_1228/14_X003_C706_1228_0.jpg,14_X003_C706_1228_0.jpg,24,도기류/항아리,BOX,616.0,481.0,1234.0,1515.0,0.4815200416449766,0.5195210827693909,0.32170744403956275,0.5382613222280063,0.17316267419932735
train,Training/images/도기류/항아리/14_X004_C055_1030/14_X004_C055_1030_2.jpg,14_X004_C055_1030_2.jpg,24,도기류/항아리,BOX,667.0,240.0,1205.0,875.0,0.4875,0.3871527777777778,0.28020833333333334,0.4409722222222222,0.12356409143518518
train,Training/images/도기류/항아리/14_X012_C055_1201/14_X012_C055_1201_4.jpg,14_X012_C055_1201_4.jpg,24,도기류/항아리,BOX,663.0,120.0,1571.0,973.0,0.5817708333333333,0.5060185185185185,0.47291666666666665,0.7898148148148149,0.37351658950617284
train,Training/images/도기류/항아리/14_X016_C055_1204/14_X016_C055_1204_2.jpg,14_X016_C055_1204_2.jpg,24,도기류/항아리,BOX,600.0,260.0,1221.0,851.0,0.47421875,0.5143518518518518,0.3234375,0.5472222222222223,0.1769921875
train,Training/images/도기류/항아리/14_X022_C172_0107/14_X022_C172_0107_0.jpg,14_X022_C172_0107_0.jpg,24,도기류/항아리,BOX,366.0,177.0,1661.0,1082.0,0.5278645833333333,0.4371527777777778,0.6744791666666666,0.6284722222222222,0.4238914207175926
train,Training/images/도기류/화분/14_X001_C016_1202/14_X001_C016_1202_4.jpg,14_X001_C016_1202_4.jpg,25,도기류/화분,BOX,1025.0,308.0,1277.0,704.0,0.5994791666666667,0.35138888888888886,0.13125,0.275,0.03609375
train,Training/images/도기류/화분/14_X001_C057_1016/14_X001_C057_1016_4.jpg,14_X001_C057_1016_4.jpg,25,도기류/화분,BOX,468.0,197.0,1277.0,1113.0,0.4544270833333333,0.4548611111111111,0.42135416666666664,0.6361111111111111,0.2680280671296296
train,Training/images/도기류/화분/14_X001_C323_0127/14_X001_C323_0127_1.jpg,14_X001_C323_0127_1.jpg,25,도기류/화분,BOX,808.0,167.0,1198.0,737.0,0.5221238938053098,0.4185185185185185,0.2030192608016658,0.5277777777777778,0.10714905431199029
train,Training/images/도기류/화분/14_X002_C208_1110/14_X002_C208_1110_4.jpg,14_X002_C208_1110_4.jpg,25,도기류/화분,BOX,690.0,103.0,1357.0,931.0,0.5330729166666667,0.4787037037037037,0.34739583333333335,0.7666666666666667,0.26633680555555556
train,Training/images/도기류/화분/14_X003_C014_1210/14_X003_C014_1210_4.jpg,14_X003_C014_1210_4.jpg,25,도기류/화분,BOX,702.0,108.0,1187.0,855.0,0.49192708333333335,0.44583333333333336,0.2526041666666667,0.6916666666666667,0.17471788194444443
train,Training/images/도기류/화분/14_X003_C190_1211/14_X003_C190_1211_4.jpg,14_X003_C190_1211_4.jpg,25,도기류/화분,BOX,242.0,421.0,597.0,831.0,0.21848958333333332,0.43472222222222223,0.18489583333333334,0.2847222222222222,0.052643952546296294
train,Training/images/도기류/화분/14_X003_C190_1211/14_X003_C190_1211_4.jpg,14_X003_C190_1211_4.jpg,25,도기류/화분,BOX,1116.0,304.0,1654.0,930.0,0.7213541666666666,0.4284722222222222,0.28020833333333334,0.43472222222222223,0.12181278935185186
train,Training/images/도기류/화분/14_X003_C312_1109/14_X003_C312_1109_2.jpg,14_X003_C312_1109_2.jpg,25,도기류/화분,BOX,781.0,335.0,1347.0,1049.0,0.5541666666666667,0.6407407407407407,0.2947916666666667,0.6611111111111111,0.1948900462962963
train,Training/images/도기류/화분/14_X004_C312_1106/14_X004_C312_1106_0.jpg,14_X004_C312_1106_0.jpg,25,도기류/화분,BOX,505.0,68.0,1205.0,703.0,0.4453125,0.35694444444444445,0.3645833333333333,0.5879629629629629,0.21436149691358025
train,Training/images/도기류/화분/14_X024_C014_0128/14_X024_C014_0128_2.jpg,14_X024_C014_0128_2.jpg,25,도기류/화분,BOX,838.0,296.0,1249.0,787.0,0.469833408374606,0.5013888888888889,0.18505177847816298,0.4546296296296296,0.08413002151183151
train,Training/images/비닐/과자봉지/15_X001_C163_0923/15_X001_C163_0923_3.jpg,15_X001_C163_0923_3.jpg,26,비닐/과자봉지,BOX,0.0,880.0,1549.0,1309.0,0.40338541666666666,0.7600694444444445,0.8067708333333333,0.29791666666666666,0.24035047743055554
train,Training/images/비닐/과자봉지/15_X003_C037_1113/15_X003_C037_1113_3.jpg,15_X003_C037_1113_3.jpg,26,비닐/과자봉지,BOX,393.0,228.0,1212.0,1022.0,0.41796875,0.4340277777777778,0.4265625,0.5513888888888889,0.23520182291666666
train,Training/images/비닐/과자봉지/15_X013_C502_1112/15_X013_C502_1112_2.jpg,15_X013_C502_1112_2.jpg,26,비닐/과자봉지,BOX,72.0,395.0,1223.0,1180.0,0.4496527777777778,0.41015625,0.7993055555555556,0.4088541666666667,0.32679940682870373
train,Training/images/비닐/과자봉지/15_X014_C044_1103/15_X014_C044_1103_2.jpg,15_X014_C044_1103_2.jpg,26,비닐/과자봉지,POLYGON->BOX,234.0,1031.0,3561.0,2633.0,0.47061011904761907,0.6058201058201058,0.8251488095238095,0.5297619047619048,0.43713240504535145
train,Training/images/비닐/과자봉지/15_X025_C192_1112/15_X025_C192_1112_0.jpg,15_X025_C192_1112_0.jpg,26,비닐/과자봉지,BOX,698.0,465.0,1312.0,895.0,0.5234375,0.4722222222222222,0.31979166666666664,0.2986111111111111,0.09549334490740741
train,Training/images/비닐/과자봉지/15_X067_C096_0321/15_X067_C096_0321_2.jpg,15_X067_C096_0321_2.jpg,26,비닐/과자봉지,BOX,747.0,74.0,1426.0,843.0,0.5655908381051535,0.42453703703703705,0.353461738677772,0.712037037037037,0.25167784911408025
train,Training/images/비닐/과자봉지/15_X104_C502_1224/15_X104_C502_1224_3.jpg,15_X104_C502_1224_3.jpg,26,비닐/과자봉지,BOX,432.0,823.0,1082.0,1145.0,0.5256944444444445,0.5125,0.4513888888888889,0.16770833333333332,0.07570167824074074
train,Training/images/비닐/과자봉지/15_X232_C886_0330/15_X232_C886_0330_2.jpg,15_X232_C886_0330_2.jpg,26,비닐/과자봉지,BOX,890.0,646.0,1285.0,924.0,0.5661114003123373,0.5451388888888888,0.2056220718375846,0.19305555555555556,0.03969648331308925
train,Training/images/비닐/과자봉지/15_X870_C887_0330/15_X870_C887_0330_2.jpg,15_X870_C887_0330_2.jpg,26,비닐/과자봉지,BOX,775.0,279.0,1482.0,908.0,0.5874544508068714,0.549537037037037,0.3680374804789172,0.5824074074074074,0.2143477548344805
train,Training/images/비닐/기타/15_X001_C206_1209/15_X001_C206_1209_4.jpg,15_X001_C206_1209_4.jpg,27,비닐/기타,BOX,342.0,157.0,1367.0,735.0,0.4448204060385216,0.4125809435707678,0.5335762623633524,0.5346901017576319,0.28529794601851777
train,Training/images/비닐/기타/15_X003_C807_0925/15_X003_C807_0925_0.jpg,15_X003_C807_0925_0.jpg,27,비닐/기타,BOX,353.0,440.0,1215.0,1715.0,0.5444444444444444,0.5609057782404997,0.5986111111111111,0.6637168141592921,0.39730825958702065
train,Training/images/비닐/기타/15_X003_C807_0925/15_X003_C807_0925_1.jpg,15_X003_C807_0925_1.jpg,27,비닐/기타,BOX,47.0,507.0,974.0,1705.0,0.3545138888888889,0.5757418011452369,0.64375,0.6236335242061426,0.4014640812077043
train,Training/images/비닐/기타/15_X003_C807_0925/15_X003_C807_0925_2.jpg,15_X003_C807_0925_2.jpg,27,비닐/기타,BOX,458.0,436.0,1216.0,1599.0,0.58125,0.5296720458094742,0.5263888888888889,0.6054138469547111,0.3186831222164382
train,Training/images/비닐/기타/15_X004_C805_0924/15_X004_C805_0924_0.jpg,15_X004_C805_0924_0.jpg,27,비닐/기타,BOX,582.0,5.0,1253.0,990.0,0.4773673257023933,0.46022201665124884,0.34911550468262226,0.9111933395004626,0.31811172258314796
train,Training/images/비닐/기타/15_X004_C805_0924/15_X004_C805_0924_2.jpg,15_X004_C805_0924_2.jpg,27,비닐/기타,BOX,253.0,120.0,1480.0,880.0,0.4508324661810614,0.46253469010175763,0.6383975026014568,0.7030527289546716,0.4488271063618013
train,Training/images/비닐/기타/15_X008_C805_0925/15_X008_C805_0925_2.jpg,15_X008_C805_0925_2.jpg,27,비닐/기타,BOX,617.0,235.0,1336.0,903.0,0.4392712550607287,0.5263644773358002,0.32343679712100765,0.6179463459759482,0.19986658693509077
train,Training/images/비닐/리필용기/15_X117_C888_0330/15_X117_C888_0330_3.jpg,15_X117_C888_0330_3.jpg,28,비닐/리필용기,POLYGON->BOX,672.0,514.0,1119.0,888.0,0.621875,0.3649141072358147,0.3104166666666667,0.19469026548672566,0.06043510324483776
train,Training/images/비닐/리필용기/15_X170_C886_0330/15_X170_C886_0330_2.jpg,15_X170_C886_0330_2.jpg,28,비닐/리필용기,POLYGON->BOX,584.0,482.0,1009.0,1044.0,0.553125,0.3971889640812077,0.2951388888888889,0.2925559604372723,0.08634464110127826
train,Training/images/비닐/리필용기/15_X562_C887_0330/15_X562_C887_0330_3.jpg,15_X562_C887_0330_3.jpg,28,비닐/리필용기,POLYGON->BOX,514.0,499.0,1047.0,981.0,0.5420138888888889,0.38521603331598125,0.3701388888888889,0.2509109838625716,0.09287191277691018
train,Training/images/비닐/리필용기/15_X652_C886_0330/15_X652_C886_0330_0.jpg,15_X652_C886_0330_0.jpg,28,비닐/리필용기,BOX,253.0,555.0,730.0,1006.0,0.34131944444444445,0.4062988027069235,0.33125,0.23477355543987508,0.07776874023945861
train,Training/images/비닐/리필용기/15_X691_C887_0330/15_X691_C887_0330_2.jpg,15_X691_C887_0330_2.jpg,28,비닐/리필용기,BOX,601.0,703.0,946.0,1039.0,0.5371527777777778,0.4534096824570536,0.23958333333333334,0.17490890161374284,0.041905257678292555
train,Training/images/비닐/리필용기/15_X693_C886_0330/15_X693_C886_0330_0.jpg,15_X693_C886_0330_0.jpg,28,비닐/리필용기,BOX,595.0,874.0,937.0,1137.0,0.5319444444444444,0.5234252993232691,0.2375,0.1369078604893285,0.03251561686621551
train,Training/images/비닐/리필용기/15_X760_C887_0330/15_X760_C887_0330_0.jpg,15_X760_C887_0330_0.jpg,28,비닐/리필용기,BOX,461.0,707.0,790.0,914.0,0.434375,0.4219156689224362,0.22847222222222222,0.107756376887038,0.024619338885996878
train,Training/images/비닐/리필용기/15_X836_C886_0330/15_X836_C886_0330_3.jpg,15_X836_C886_0330_3.jpg,28,비닐/리필용기,BOX,531.0,286.0,1470.0,1117.0,0.5208224882873503,0.48715277777777777,0.4888079125455492,0.5770833333333333,0.282082899531494
train,Training/images/비닐/리필용기/15_X912_C888_0330/15_X912_C888_0330_0.jpg,15_X912_C888_0330_0.jpg,28,비닐/리필용기,BOX,556.0,464.0,1185.0,1091.0,0.4531494013534617,0.5399305555555556,0.3274336283185841,0.4354166666666667,0.14257005899705014
train,Training/images/비닐/봉투/15_X001_C011_1005/15_X001_C011_1005_3.jpg,15_X001_C011_1005_3.jpg,29,비닐/봉투,BOX,647.0,170.0,1391.0,1320.0,0.5307291666666667,0.5173611111111112,0.3875,0.7986111111111112,0.3094618055555556
train,Training/images/비닐/봉투/15_X001_C023_0929/15_X001_C023_0929_0.jpg,15_X001_C023_0929_0.jpg,29,비닐/봉투,BOX,194.0,127.0,1581.0,1377.0,0.4622395833333333,0.5222222222222223,0.7223958333333333,0.8680555555555556,0.6270797164351852
train,Training/images/비닐/봉투/15_X001_C162_1007/15_X001_C162_1007_2.jpg,15_X001_C162_1007_2.jpg,29,비닐/봉투,BOX,695.0,161.0,1473.0,924.0,0.5645833333333333,0.5023148148148148,0.40520833333333334,0.7064814814814815,0.2862721836419753
train,Training/images/비닐/봉투/15_X002_C052_1022/15_X002_C052_1022_3.jpg,15_X002_C052_1022_3.jpg,29,비닐/봉투,BOX,590.0,249.0,1441.0,1101.0,0.52890625,0.46875,0.4432291666666667,0.5916666666666667,0.2622439236111111
train,Training/images/비닐/봉투/15_X002_C056_0929/15_X002_C056_0929_1.jpg,15_X002_C056_0929_1.jpg,29,비닐/봉투,BOX,688.0,513.0,1166.0,1004.0,0.4828125,0.5267361111111111,0.24895833333333334,0.34097222222222223,0.08488787615740741
train,Training/images/비닐/봉투/15_X005_C023_1012/15_X005_C023_1012_1.jpg,15_X005_C023_1012_1.jpg,29,비닐/봉투,BOX,310.0,267.0,1698.0,1129.0,0.5229166666666667,0.4847222222222222,0.7229166666666667,0.5986111111111111,0.4327459490740741
train,Training/images/비닐/봉투/15_X009_C203_1109/15_X009_C203_1109_2.jpg,15_X009_C203_1109_2.jpg,29,비닐/봉투,BOX,373.0,147.0,1371.0,684.0,0.45416666666666666,0.38472222222222224,0.5197916666666667,0.49722222222222223,0.2584519675925926
train,Training/images/비닐/봉투/15_X016_C023_1105/15_X016_C023_1105_2.jpg,15_X016_C023_1105_2.jpg,29,비닐/봉투,BOX,439.0,139.0,1374.0,765.0,0.47213541666666664,0.4185185185185185,0.4869791666666667,0.5796296296296296,0.28226755401234566
train,Training/images/비닐/봉투/15_X081_C985_0319/15_X081_C985_0319_1.jpg,15_X081_C985_0319_1.jpg,29,비닐/봉투,BOX,169.0,554.0,1147.0,1531.0,0.45694444444444443,0.5426861009890682,0.6791666666666667,0.508589276418532,0.3454168835675863
train,Training/images/비닐/에어캡/15_X002_C012_1020/15_X002_C012_1020_1.jpg,15_X002_C012_1020_1.jpg,30,비닐/에어캡,BOX,640.0,101.0,1313.0,1349.0,0.50859375,0.5034722222222222,0.35052083333333334,0.8666666666666667,0.30378472222222225
train,Training/images/비닐/에어캡/15_X004_C501_0318/15_X004_C501_0318_3.jpg,15_X004_C501_0318_3.jpg,30,비닐/에어캡,BOX,673.0,179.0,1285.0,915.0,0.5096304008328996,0.3798611111111111,0.3185840707964602,0.5111111111111111,0.16283185840707964
train,Training/images/비닐/에어캡/15_X005_C023_1013/15_X005_C023_1013_1.jpg,15_X005_C023_1013_1.jpg,30,비닐/에어캡,BOX,471.0,171.0,1540.0,1368.0,0.5236979166666667,0.534375,0.5567708333333333,0.83125,0.46281575520833335
train,Training/images/비닐/에어캡/15_X011_C710_1215/15_X011_C710_1215_4.jpg,15_X011_C710_1215_4.jpg,30,비닐/에어캡,BOX,422.0,81.0,1548.0,877.0,0.5130208333333334,0.44351851851851853,0.5864583333333333,0.737037037037037,0.43224151234567904
train,Training/images/비닐/에어캡/15_X013_C203_1027/15_X013_C203_1027_2.jpg,15_X013_C203_1027_2.jpg,30,비닐/에어캡,BOX,77.0,265.0,1674.0,989.0,0.45598958333333334,0.4354166666666667,0.8317708333333333,0.5027777777777778,0.4181958912037037
train,Training/images/비닐/에어캡/15_X020_C509_0319/15_X020_C509_0319_1.jpg,15_X020_C509_0319_1.jpg,30,비닐/에어캡,BOX,593.0,780.0,1523.0,1338.0,0.5507548152004165,0.7354166666666667,0.4841228526808954,0.3875,0.18759760541384696
train,Training/images/비닐/에어캡/15_X020_C509_0319/15_X020_C509_0319_1.jpg,15_X020_C509_0319_1.jpg,29,비닐/봉투,BOX,410.0,231.0,1367.0,1252.0,0.4625195210827694,0.5149305555555556,0.49817803227485685,0.7090277777777778,0.3532220631615478
train,Training/images/비닐/에어캡/15_X025_C209_1106/15_X025_C209_1106_0.jpg,15_X025_C209_1106_0.jpg,30,비닐/에어캡,BOX,477.0,462.0,1331.0,1020.0,0.4708333333333333,0.5145833333333333,0.44479166666666664,0.3875,0.17235677083333334
train,Training/images/비닐/에어캡/15_X050_C101_0321/15_X050_C101_0321_4.jpg,15_X050_C101_0321_4.jpg,30,비닐/에어캡,BOX,540.0,140.0,1263.0,856.0,0.46928682977615827,0.46111111111111114,0.37636647579385735,0.662962962962963,0.24951703395222397
train,Training/images/비닐/에어캡/15_X087_C985_0319/15_X087_C985_0319_3.jpg,15_X087_C985_0319_3.jpg,30,비닐/에어캡,BOX,275.0,595.0,1318.0,1441.0,0.553125,0.5299323269130661,0.7243055555555555,0.4403956272774597,0.3189809994794378
train,Training/images/비닐/일회용덮개/15_X007_C203_1008/15_X007_C203_1008_4.jpg,15_X007_C203_1008_4.jpg,31,비닐/일회용덮개,BOX,589.0,309.0,1351.0,1104.0,0.5052083333333334,0.490625,0.396875,0.5520833333333334,0.21910807291666667
train,Training/images/비닐/일회용덮개/15_X009_C502_1211/15_X009_C502_1211_0.jpg,15_X009_C502_1211_0.jpg,31,비닐/일회용덮개,BOX,566.0,714.0,865.0,814.0,0.496875,0.39791666666666664,0.2076388888888889,0.052083333333333336,0.010814525462962963
train,Training/images/비닐/일회용덮개/15_X013_C502_1024/15_X013_C502_1024_1.jpg,15_X013_C502_1024_1.jpg,31,비닐/일회용덮개,BOX,513.0,589.0,953.0,1041.0,0.5090277777777777,0.4244791666666667,0.3055555555555556,0.23541666666666666,0.07193287037037037
train,Training/images/비닐/일회용덮개/15_X030_C501_0318/15_X030_C501_0318_0.jpg,15_X030_C501_0318_0.jpg,31,비닐/일회용덮개,BOX,520.0,803.0,1074.0,1198.0,0.5534722222222223,0.5208224882873503,0.38472222222222224,0.2056220718375846,0.07910738041529296
train,Training/images/비닐/일회용덮개/15_X036_C971_0318/15_X036_C971_0318_3.jpg,15_X036_C971_0318_3.jpg,31,비닐/일회용덮개,BOX,434.0,426.0,1070.0,1178.0,0.5222222222222223,0.4174908901613743,0.44166666666666665,0.39146277980218636,0.17289606107929897
train,Training/images/비닐/일회용덮개/15_X058_C972_0318/15_X058_C972_0318_1.jpg,15_X058_C972_0318_1.jpg,31,비닐/일회용덮개,BOX,824.0,142.0,1491.0,1075.0,0.6025507548152004,0.562904717853839,0.3472149921915669,0.8630897317298798,0.29967769446321174
train,Training/images/비닐/일회용덮개/15_X070_C501_0318/15_X070_C501_0318_2.jpg,15_X070_C501_0318_2.jpg,31,비닐/일회용덮개,BOX,634.0,172.0,1312.0,950.0,0.5065070275897969,0.38958333333333334,0.35294117647058826,0.5402777777777777,0.1906862745098039
train,Training/images/비닐/일회용덮개/15_X099_C502_1216/15_X099_C502_1216_0.jpg,15_X099_C502_1216_0.jpg,31,비닐/일회용덮개,BOX,485.0,870.0,701.0,952.0,0.41180555555555554,0.4744791666666667,0.15,0.042708333333333334,0.00640625
train,Training/images/비닐/일회용덮개/15_X126_C501_0318/15_X126_C501_0318_0.jpg,15_X126_C501_0318_0.jpg,31,비닐/일회용덮개,BOX,530.0,300.0,1300.0,898.0,0.47631441957313897,0.41597222222222224,0.40083289953149404,0.4152777777777778,0.1664569957776621
train,Training/images/비닐/포장제/15_X012_C014_1030/15_X012_C014_1030_0.jpg,15_X012_C014_1030_0.jpg,32,비닐/포장제,BOX,703.0,281.0,1162.0,682.0,0.4856770833333333,0.44583333333333336,0.2390625,0.3712962962962963,0.08876302083333333
train,Training/images/비닐/포장제/15_X013_C509_0111/15_X013_C509_0111_2.jpg,15_X013_C509_0111_2.jpg,32,비닐/포장제,BOX,536.0,383.0,1481.0,1512.0,0.5252604166666667,0.4934895833333333,0.4921875,0.5880208333333333,0.28941650390625
train,Training/images/비닐/포장제/15_X015_C802_0217/15_X015_C802_0217_1.jpg,15_X015_C802_0217_1.jpg,32,비닐/포장제,BOX,181.0,372.0,1277.0,1599.0,0.50625,0.513014055179594,0.7611111111111111,0.6387298282144717,0.4861443692521256
train,Training/images/비닐/포장제/15_X020_C189_1109/15_X020_C189_1109_3.jpg,15_X020_C189_1109_3.jpg,32,비닐/포장제,BOX,251.0,853.0,1820.0,1594.0,0.5393229166666667,0.6372395833333333,0.8171875,0.3859375,0.31538330078125
train,Training/images/비닐/포장제/15_X020_C194_1112/15_X020_C194_1112_0.jpg,15_X020_C194_1112_0.jpg,32,비닐/포장제,BOX,436.0,87.0,1528.0,927.0,0.5114583333333333,0.46944444444444444,0.56875,0.7777777777777778,0.4423611111111111
train,Training/images/비닐/포장제/15_X033_C509_0319/15_X033_C509_0319_2.jpg,15_X033_C509_0319_2.jpg,32,비닐/포장제,BOX,563.0,189.0,1537.0,1297.0,0.5465903175429464,0.5159722222222223,0.5070275897969807,0.7694444444444445,0.3901295621493435
train,Training/images/비닐/포장제/15_X147_C887_0330/15_X147_C887_0330_0.jpg,15_X147_C887_0330_0.jpg,32,비닐/포장제,BOX,517.0,743.0,880.0,1118.0,0.48506944444444444,0.4843831337844872,0.2520833333333333,0.19521082769390943,0.04920939614783967
train,Training/images/비닐/포장제/15_X310_C887_0330/15_X310_C887_0330_1.jpg,15_X310_C887_0330_1.jpg,32,비닐/포장제,BOX,542.0,643.0,1013.0,1096.0,0.5399305555555556,0.452628839146278,0.32708333333333334,0.2358146798542426,0.07713105153565851
train,Training/images/비닐/포장제/15_X758_C888_0330/15_X758_C888_0330_2.jpg,15_X758_C888_0330_2.jpg,32,비닐/포장제,BOX,705.0,529.0,1410.0,1141.0,0.5504945340968246,0.5798611111111112,0.3669963560645497,0.425,0.15597345132743362
train,Training/images/스티로폼/네모트레이/16_X004_C103_0321/16_X004_C103_0321_1.jpg,16_X004_C103_0321_1.jpg,33,스티로폼/네모트레이,BOX,593.0,380.0,1447.0,971.0,0.5309734513274337,0.625462962962963,0.44456012493492975,0.5472222222222223,0.24327317947828098
train,Training/images/스티로폼/네모트레이/16_X009_C509_0118/16_X009_C509_0118_3.jpg,16_X009_C509_0118_3.jpg,33,스티로폼/네모트레이,BOX,387.0,357.0,1670.0,1098.0,0.5356770833333333,0.37890625,0.6682291666666667,0.3859375,0.25789469401041665
train,Training/images/스티로폼/네모트레이/16_X010_C520_0115/16_X010_C520_0115_2.jpg,16_X010_C520_0115_2.jpg,33,스티로폼/네모트레이,BOX,288.0,204.0,922.0,590.0,0.3151041666666667,0.3675925925925926,0.3302083333333333,0.3574074074074074,0.11801890432098766
train,Training/images/스티로폼/네모트레이/16_X010_C520_0115/16_X010_C520_0115_2.jpg,16_X010_C520_0115_2.jpg,33,스티로폼/네모트레이,BOX,1027.0,236.0,1815.0,520.0,0.7401041666666667,0.35,0.41041666666666665,0.26296296296296295,0.10792438271604939
train,Training/images/스티로폼/네모트레이/16_X017_C555_0114/16_X017_C555_0114_2.jpg,16_X017_C555_0114_2.jpg,33,스티로폼/네모트레이,BOX,183.0,164.0,848.0,582.0,0.26848958333333334,0.3453703703703704,0.3463541666666667,0.387037037037037,0.13405189043209875
train,Training/images/스티로폼/네모트레이/16_X017_C555_0114/16_X017_C555_0114_2.jpg,16_X017_C555_0114_2.jpg,33,스티로폼/네모트레이,BOX,1173.0,120.0,1838.0,581.0,0.7841145833333333,0.324537037037037,0.3463541666666667,0.42685185185185187,0.1478419174382716
train,Training/images/스티로폼/네모트레이/16_X057_C551_0114/16_X057_C551_0114_2.jpg,16_X057_C551_0114_2.jpg,33,스티로폼/네모트레이,BOX,1095.0,274.0,1723.0,502.0,0.7338541666666667,0.3592592592592593,0.32708333333333334,0.2111111111111111,0.06905092592592593
train,Training/images/스티로폼/네모트레이/16_X057_C551_0114/16_X057_C551_0114_2.jpg,16_X057_C551_0114_2.jpg,33,스티로폼/네모트레이,BOX,306.0,274.0,878.0,496.0,0.30833333333333335,0.35648148148148145,0.29791666666666666,0.20555555555555555,0.061238425925925925
